bin_start,bin_end,prime_count_p,prime_count_s,ratio_s_p,gap_2_rate,gap_4_rate,gap_6_rate,gap_12_rate,gap_30_rate,gap_34_rate,gap_56_rate
6320000000,6339999999,885689,48408,0.054655753882005984,0.09314008546021481,0.139563838686458,0.08600371469439166,0.06165369811425248,0.05800327812706412,0.19614620872251232,0.17742590336987413
6340000000,6359999999,885411,48304,0.05455545503726518,0.09124193082185182,0.13803722051144732,0.0866340877914952,0.060192818219924546,0.057664712892477564,0.1995907330263831,0.17306922769107644
6360000000,6379999999,886350,48639,0.05487561347097648,0.09327122950188621,0.14124917664380643,0.08785573700728762,0.06082880284034173,0.05791886429733327,0.19480519480519481,0.17518826793499803
6380000000,6399999999,885228,48422,0.05470003208213026,0.09310077519379845,0.14091330193777504,0.08706917781085045,0.061955469506292354,0.05882640109353642,0.1979234734625717,0.17755542475966254
6400000000,6419999999,885274,48319,0.05458084163773024,0.0926805622879302,0.13783104581480765,0.08873424622390405,0.05987418246314156,0.055773877810051505,0.1979241747152948,0.18273211117681845
6420000000,6439999999,885111,48708,0.05503038601938062,0.09484759399659601,0.13790564758306695,0.08677443761255742,0.0615226651496441,0.0577638535343646,0.19756185012549302,0.18342845896477072
6440000000,6459999999,885251,48799,0.05512447882013124,0.09333744483203886,0.14079953537895654,0.08601713062098501,0.0653101365764468,0.058002595303968854,0.2034604063464714,0.1679641884001557
6460000000,6479999999,885268,48191,0.05443662258208814,0.09142857142857143,0.14046069103655484,0.08797308302258797,0.06202422625993221,0.057323127338534154,0.1988587113550997,0.1807645384302562
6480000000,6499999999,885366,48262,0.05451078988802371,0.09267477378825428,0.13870228860701017,0.08696582568316535,0.06210043129151701,0.05787391841779975,0.1940700808625337,0.182706002034588
6500000000,6519999999,886038,48500,0.05473805863856855,0.09465967361422527,0.13861500985964506,0.08799307847598295,0.06239261763564817,0.05645676645529175,0.20023048112935754,0.18538011695906434
6520000000,6539999999,885457,48490,0.054762681869362374,0.09321803342401866,0.13807304858949324,0.08885481225906758,0.0629422251936041,0.05933019077469829,0.19883251657538195,0.17081632653061224
6540000000,6559999999,884096,48448,0.054799478789633704,0.09245960502692999,0.13711158806581975,0.08828875337441788,0.06224997560737633,0.0586780905752754,0.19698161791002075,0.1812572310065561
6560000000,6579999999,885171,48527,0.05482217560222827,0.09191523822378189,0.13737561466682155,0.08945032800240106,0.06326857461179583,0.058783070082782676,0.20299114273268476,0.18042874156411273
6580000000,6599999999,885381,48190,0.054428545451054404,0.09333668497176889,0.13756829013134952,0.0885284388005549,0.0622614899618384,0.05700554528650647,0.19927043845218512,0.1907920405774483
6600000000,6619999999,884229,48528,0.05488171050711976,0.09440457436256491,0.1398497114304528,0.0868070799113405,0.06067656811658818,0.05649855696326371,0.20292992711265065,0.18654923939151322
6620000000,6639999999,884620,48694,0.055045104112500284,0.09302190121155639,0.14020995858615043,0.08608867732791357,0.06164326544203341,0.05703282146887112,0.1969162043374883,0.18530225207427894
6640000000,6659999999,884118,48476,0.05482978516442375,0.09325435109790453,0.13913262440196023,0.08826023030940448,0.06173424584976932,0.05844984056904587,0.19376585719463574,0.18308157099697886
6660000000,6679999999,884051,48345,0.05468575907951012,0.09466646113530386,0.14055804393771934,0.08682879586785752,0.060983771122636775,0.05835556633519282,0.19804751991960376,0.1785290628706999
6680000000,6699999999,884104,48300,0.054631581804855535,0.09240047315247532,0.13857206483220696,0.08742323097463284,0.06104056289070165,0.054726246010311806,0.19527301203103867,0.17409554267439536
6700000000,6719999999,883213,48384,0.05478180235118822,0.09058673073942025,0.13877130985204458,0.08669931733664842,0.06313962116227302,0.05741544649645599,0.19722605475274127,0.1817468105986261
6720000000,6739999999,883807,48280,0.05462731116635193,0.09135288626108605,0.14108581030187148,0.08696629935425836,0.061610447656959284,0.05626730029640154,0.20194104960460102,0.17366222399045156
6740000000,6759999999,884320,48449,0.05478672878595983,0.09135558014481782,0.1396156158485736,0.08521045179559789,0.062449480168352986,0.056596380378615335,0.19450454348766769,0.16978131212723657
6760000000,6779999999,883964,48342,0.054687747464828886,0.09149010342022698,0.1385556157597337,0.08610643115456018,0.06160898976910605,0.058790429123648284,0.1967354569641188,0.1905050505050505
6780000000,6799999999,883129,48320,0.05471454340192656,0.09399921813917123,0.14233057045343736,0.0876274248354768,0.06244244132503558,0.0587433688616343,0.19677214743815633,0.1780043128798275
6800000000,6819999999,883094,48126,0.05449702976127117,0.09413138686131386,0.13633287573232275,0.08817439627519767,0.06268443797988839,0.05616124824649915,0.20071060836777607,0.18726517698240064
6820000000,6839999999,883314,48339,0.05472459397224543,0.09165147224269697,0.13646762310973246,0.08705722657933293,0.0628991327142419,0.055524176714717224,0.19841840402588065,0.18431993664620866
6840000000,6859999999,882766,48337,0.05475630008405399,0.09127911505803536,0.1395344291773352,0.08782572284435092,0.06191724737454607,0.06075100470918908,0.19665302018243194,0.18146321413892313
6860000000,6879999999,882451,48343,0.054782645155368404,0.08939745075318656,0.13614082863256177,0.08794841051233028,0.061643359076045366,0.05672082717872969,0.19857847403539308,0.18158210147822612
6880000000,6899999999,882930,48410,0.05482880862582538,0.09332086717699994,0.13694168129510434,0.0872171437134722,0.06294039364012047,0.05383153894870171,0.19689459104825777,0.1718192627824019
6900000000,6919999999,882863,48171,0.05456225937659637,0.09012609117361785,0.13919735047730372,0.08776630083925113,0.06068527812338361,0.05578001420211073,0.20276931999420036,0.1762924071082391
6920000000,6939999999,882443,48085,0.05449077164190775,0.09141943783868076,0.14096950439803155,0.0866223715423505,0.062115018479113,0.05846093635340737,0.20265926358854472,0.17973343786750293
6940000000,6959999999,882045,48096,0.054527830212744245,0.09285867467295732,0.13765727104262168,0.08788440003445602,0.06335221313194882,0.056945536767597324,0.2055993633798741,0.17740296687665108
6960000000,6979999999,882710,48235,0.054644220638714866,0.09087739686228936,0.1398905187696024,0.08836938597342128,0.06217739130434782,0.0562029291269043,0.20500793765334102,0.17959912681087517
6980000000,6999999999,882570,48432,0.0548761004792821,0.0915225889262724,0.1385557391388862,0.08715934988925862,0.06187647124761798,0.05469811087788616,0.20082770638205183,0.17547738693467338
7000000000,7019999999,881988,48300,0.0547626498319705,0.0937566712597279,0.13865373712096032,0.0888998615300394,0.061210781158162836,0.05915602767761427,0.19734967227130237,0.18984280532043532
7020000000,7039999999,882171,48070,0.05449056928872067,0.09236551016059355,0.13610652152784528,0.08653504378453485,0.06214546475709071,0.056535626535626535,0.19845565418200187,0.19131992832968345
7040000000,7059999999,882846,48296,0.054704897569904605,0.09410347106153069,0.13899380865231103,0.08699201839100217,0.06213581353653071,0.0582899006785328,0.2046070460704607,0.17458408498697134
7060000000,7079999999,881945,48235,0.05469161909189348,0.09294286713015108,0.13717620598728092,0.08808677560573881,0.061370882040382574,0.05675003656574521,0.20294751976994968,0.18466076696165193
7080000000,7099999999,881904,47930,0.054348319091420384,0.09492536149978563,0.1393529411764706,0.0878627683676772,0.06382025617694408,0.05551325194664833,0.2019055931340461,0.18334331935290593
7100000000,7119999999,880920,47967,0.05445102847023566,0.09293000766554632,0.13913196343464332,0.08606172985909723,0.06093235191026989,0.056018894383349324,0.20072150072150072,0.1833027148397632
7120000000,7139999999,882165,48109,0.054535149320138525,0.0927431906614786,0.13809254308073612,0.08576412443066189,0.06126847290640394,0.056461485725478676,0.19683438611776666,0.17954863191531856
7140000000,7159999999,880829,48100,0.05460764802248791,0.09387636080870917,0.13731743840065344,0.08874153650738975,0.06190556350475549,0.056182007848591724,0.19805079319911786,0.18462469733656175
7160000000,7179999999,880965,48192,0.05470364883962473,0.09272501165863516,0.13787709934111483,0.08661553046625872,0.06157762949906976,0.0568782093806049,0.2010505864575088,0.18340781037497572
7180000000,7199999999,880815,47934,0.054420054154391106,0.09281958047426349,0.14021722144085014,0.08832817806233913,0.06253142633666685,0.056431964167056335,0.19965227470298463,0.1740418806795733
7200000000,7219999999,880917,48066,0.054563596797428136,0.09215800739443472,0.14076183417526478,0.08793506731484375,0.061224776178047204,0.05672094274118625,0.20200129580303794,0.17200875970535537
7220000000,7239999999,880811,47931,0.05441689533850054,0.09446451234989749,0.1372805306281701,0.08716947342302007,0.06364488727801956,0.05760284482548652,0.20480432242990654,0.1885782272456871
7240000000,7259999999,880934,47884,0.05435594494025659,0.09305457952682127,0.13934808821813371,0.0858202481131257,0.06279916825990482,0.05701386490353777,0.20010084275732912,0.18592562974810076
7260000000,7279999999,881283,48362,0.05487681028682047,0.09490337360249056,0.13830222101103692,0.08689934679974994,0.06211838179942566,0.057806737152692404,0.19847163146132218,0.17036290322580644
7280000000,7299999999,879956,48258,0.05484137843255799,0.09181999296847533,0.13774439628968682,0.08544407000760952,0.06252007429233755,0.05691876475216365,0.2022884588218675,0.1915935523362579
7300000000,7319999999,880666,47736,0.0542044316460497,0.09230379352021521,0.14023683745409557,0.08643465143842258,0.06077681908883955,0.05761865935314901,0.20104476529057536,0.1808663518784644
7320000000,7339999999,881296,47845,0.05428936475372633,0.09474734042553191,0.14068241469816273,0.08604938935815355,0.061961796303049,0.05929183969334349,0.19505000359738112,0.18272361616548555
7340000000,7359999999,879819,48082,0.054649876849670216,0.09165161391659468,0.14154116956776844,0.08992020068770139,0.0610310894609387,0.05753958466926454,0.19620798621085894,0.1828131333603567
7360000000,7379999999,879530,47841,0.054393823974168025,0.09241813354312126,0.13827926989802936,0.08851136535674893,0.0624109272037139,0.056182802282579415,0.20112945264986967,0.18466353677621283
7380000000,7399999999,880792,48042,0.05454409213526008,0.0918878709576384,0.13976397152053058,0.08636878132916509,0.061428790220402936,0.05776119771722213,0.20077748182276295,0.17902458366375892
7400000000,7419999999,881035,47877,0.054341768488198536,0.09282503356880145,0.1393239095157096,0.08876052688404232,0.0623773203970613,0.05779047898194963,0.1968855095774236,0.1835430397443579
7420000000,7439999999,879580,47924,0.054485095159053185,0.09197928111756397,0.13960854857947325,0.08858327216201045,0.061842160882614024,0.056692681490207626,0.19650496700746864,0.179679778612374
7440000000,7459999999,880054,47844,0.05436484579355358,0.0914600659030284,0.13999491283335616,0.08788488150838955,0.061808443160194515,0.057419890582258694,0.19602601156069363,0.1782279517086147
7460000000,7479999999,879249,47848,0.05441916908634528,0.09333307134576464,0.13936598292275984,0.08683800623052959,0.06189381622470146,0.056018484379224735,0.20067684331797234,0.1800353010394195
7480000000,7499999999,879790,48016,0.054576660339399174,0.09361166309245086,0.13730615429630352,0.08709237955194188,0.06178108645154068,0.05702357563850688,0.20213771540754744,0.18255413883829186
7500000000,7519999999,879693,48125,0.05470658513822436,0.09393300538767861,0.14072921730675741,0.08676380186145832,0.0603552969751744,0.05763505929432434,0.19997057092407297,0.17759190818906828
7520000000,7539999999,879124,48025,0.05462824356973533,0.09332471753901585,0.1374185188093929,0.08694803927944332,0.06379719798209744,0.05656410763751484,0.19799159604016808,0.17298907646474676
7540000000,7559999999,879126,47887,0.05447114520557918,0.09144334743770569,0.13519110164477577,0.08569458510202763,0.062175073767036675,0.0577035449941566,0.20182882223847842,0.18057817589576547
7560000000,7579999999,878680,47995,0.05462170528520053,0.09448478051275998,0.138587649285196,0.08606998142374502,0.06177970638789484,0.0570035765028661,0.20337626427999708,0.17717959019686622
7580000000,7599999999,878590,47277,0.05381008206330598,0.09244127665439367,0.13996370660890944,0.08613497730153742,0.06150450564435635,0.057558196640801494,0.19191118160190326,0.1833957799250641
7600000000,7619999999,878645,47716,0.05430634670430037,0.08966800509254726,0.13842850170815033,0.08646077664842325,0.06238395318741912,0.05709265491981786,0.20222411106389007,0.17891816920943135
7620000000,7639999999,879229,47971,0.0545603022648252,0.08989685888420065,0.13661073956744496,0.08583649055006133,0.06080148694697119,0.055918078060463866,0.19830336426914152,0.17460003950227138
7640000000,7659999999,878395,47731,0.05433887943351226,0.09156953851000157,0.1384766778193269,0.0860471934758766,0.062082823939406714,0.058652411735455,0.19922044174967518,0.17113893858079904
7660000000,7679999999,878846,47836,0.05443046904690924,0.09299280912927935,0.13771285736603656,0.08688400303260045,0.0624814631735047,0.056017258709028954,0.19396363636363637,0.1797934804616319
7680000000,7699999999,878176,47380,0.0539527384032358,0.09335600774057351,0.13780598368087035,0.08516284157740255,0.06146333249136988,0.055058671117865415,0.20044288877776983,0.18465227817745802
7700000000,7719999999,878575,47619,0.054200267478587486,0.09279540032072593,0.13896309006180904,0.08748738319278482,0.061868936844189266,0.05699772888226819,0.19524989071834475,0.17218149395680601
7720000000,7739999999,878292,47987,0.05463672673780474,0.0913034091578183,0.13711981837397738,0.08691490171762992,0.06112892338845764,0.05774654856746994,0.1995422686310971,0.18208430913348947
7740000000,7759999999,878003,47849,0.054497535885412694,0.09242770467260263,0.13699060793020787,0.08672364052038539,0.06385108933229923,0.05622489959839357,0.20096209075244112,0.18254901960784314
7760000000,7779999999,878760,47603,0.05417064955164095,0.09207582715177205,0.13898045679303037,0.08714254766031196,0.06177041433433659,0.05394517048246045,0.200128378860281,0.19316172135979565
7780000000,7799999999,877771,47519,0.05413598763230957,0.09318651066758431,0.137913355549859,0.08712806893935288,0.06086370906641973,0.05775310547409823,0.2008266818700114,0.1878212732305259
7800000000,7819999999,878106,47812,0.054449007295246814,0.0909019638587276,0.13877893258974708,0.08584111234414779,0.06277627918143687,0.05583292140385566,0.19899171768095067,0.1790955969853233
7820000000,7839999999,878833,48009,0.05462812616276357,0.09255990900890301,0.13508802851379667,0.08706351701484123,0.06238329655406552,0.05552960841670559,0.19923537473851258,0.16594743036484896
7840000000,7859999999,877518,47548,0.0541846435058882,0.09247218324472815,0.13555668769839715,0.08449175809269568,0.06188261413295488,0.05699685534591195,0.2042987563798433,0.18001204093919326
7860000000,7879999999,877433,47797,0.054473674913070286,0.09300769488123119,0.14043019591724895,0.08489702517162472,0.06267206935012495,0.057599213662612114,0.20198430327261957,0.1796430672680918
7880000000,7899999999,877574,47597,0.054237021607294655,0.09093947197703905,0.13894078546284097,0.0858981291229588,0.06317674261222649,0.05766859059740516,0.19788650839606253,0.18425135764158262
7900000000,7919999999,877786,47817,0.054474553023174214,0.09150557220361556,0.13829181634375676,0.08768217121912907,0.06304610457112353,0.0573065198151244,0.2001729355814959,0.1790073230268511
7920000000,7939999999,877500,47186,0.053773219373219376,0.09242552855479005,0.13712518593909026,0.08771046902180453,0.06166525781910397,0.06061054396606993,0.19898856640281443,0.18361303060217177
7940000000,7959999999,877510,47466,0.05409169126277763,0.09216120373817127,0.13736383226903381,0.08606061926180855,0.061485295154806406,0.056118799181035545,0.19908781582567148,0.18502738892270237
7960000000,7979999999,877647,47742,0.054397724825584776,0.092723395096754,0.13549565832383798,0.08690864289063097,0.06193827369849076,0.05672248092737541,0.19335740072202165,0.17824119614400943
7980000000,7999999999,877230,47693,0.05436772568197622,0.09157306697723998,0.13823581403570798,0.08714831879227526,0.061779393665030345,0.055092730338193,0.1974554341575618,0.17408506429277942
8000000000,8019999999,877740,47823,0.05448424362567503,0.09016506596722346,0.13806454148814906,0.08735168434524197,0.06063928481066037,0.05643865417418605,0.19670937682003495,0.183917041674819
8020000000,8039999999,876514,47605,0.054311739458810696,0.09266995073891626,0.14033871446964444,0.0874231121580945,0.061895797653253315,0.05755625429890931,0.1977878985035784,0.1726844583987441
8040000000,8059999999,876839,47823,0.05454022916407687,0.09345168972779341,0.13737572595727926,0.0873015873015873,0.06190435910449445,0.05731749226766164,0.19560950788689394,0.18613707165109034
8060000000,8079999999,877342,47515,0.05415789965600644,0.09222139410818656,0.14019409066750654,0.08805181560760743,0.06203047259298933,0.055076359193646916,0.1930347535262469,0.17445357930619612
8080000000,8099999999,876677,47286,0.053937767273465595,0.09253118585188694,0.1365389560298277,0.08604372892418144,0.06161325528326223,0.05834945986331235,0.19847105933745904,0.1845703125
8100000000,8119999999,876362,47696,0.05442499788900021,0.09079962890586447,0.13892547524032317,0.08518756745560195,0.0629034299455765,0.057437843431978906,0.20290697674418604,0.1728197964478148
8120000000,8139999999,875784,47535,0.05427708202022417,0.09243131976882274,0.1388604302939554,0.08724460423840197,0.061054292395683656,0.056622851365015166,0.19740072202166065,0.17698941591532732
8140000000,8159999999,876343,47606,0.05432347836406521,0.09355713667990094,0.1381322572349811,0.08731774774872872,0.06228848958554579,0.05556106510636188,0.1904487087000433,0.17878847284846108
8160000000,8179999999,875904,47306,0.05400820181207073,0.09346456692913385,0.13672184381435135,0.08499418294897304,0.06209345263456895,0.05588660830329336,0.1978915001098177,0.1851403189985867
8180000000,8199999999,876700,47911,0.054649252880118626,0.09155207060955908,0.13860256511133842,0.08669781863440837,0.06029111916628908,0.058724790797561155,0.1980327868852459,0.18181818181818182
8200000000,8219999999,876949,47559,0.0542323441842114,0.09131455399061032,0.1363223564716102,0.08720683463024433,0.06143402630462452,0.05687541458860526,0.19778053588377018,0.18121346502721225
8220000000,8239999999,876045,47877,0.05465130215913566,0.09249529096857341,0.13683445036262507,0.08757034472999597,0.061107158104454246,0.05364732628249481,0.19474169087945575,0.18100890207715134
8240000000,8259999999,875945,47651,0.054399534217331,0.09054163298302344,0.13837327033412083,0.08716588050314465,0.06198908154894917,0.058715686034857856,0.19547071205632577,0.17752505782575173
8260000000,8279999999,876478,47596,0.05430370186131312,0.0887766290726817,0.13621905683861155,0.08800488794815284,0.060443298092457694,0.055734898508192715,0.20356654921981734,0.19050492858579762
8280000000,8299999999,875453,47485,0.054240490351852126,0.09199271344843973,0.13839223424824096,0.08435599537894806,0.06001356238698011,0.05733366312144447,0.20395353870572108,0.17413522012578617
8300000000,8319999999,875510,47540,0.05429977955705817,0.09115281501340483,0.13639038167340053,0.08768497672080264,0.06184540072859745,0.056245524801856746,0.19440448791714615,0.18993635640413684
8320000000,8339999999,875547,47213,0.0539240040797353,0.0928146089718142,0.13955652346070085,0.08757628596338274,0.060194726742946486,0.05904945980771137,0.19644118062420562,0.17271465397580804
8340000000,8359999999,875639,47496,0.05424153104190197,0.09190337556062633,0.1396934231784687,0.08748473215843658,0.06071064841009392,0.05641301162449937,0.19226030871802305,0.18399044205495818
8360000000,8379999999,875468,47548,0.05431152252281066,0.09324396464796252,0.14003304732137525,0.08696652101061209,0.0613350976969424,0.05727550336403585,0.2013129102844639,0.17218543046357615
8380000000,8399999999,874938,46951,0.05366208805652515,0.09386131560199477,0.13928111694227152,0.08544456112715498,0.0612342957278727,0.05572588359373084,0.19955366784248793,0.1900860303154445
8400000000,8419999999,875233,47456,0.05422099029629824,0.09187370088092646,0.13583969844261481,0.0862408477213138,0.06102026911940044,0.05640658200326135,0.19432818588540915,0.188988988988989
8420000000,8439999999,875417,47014,0.053704691592692394,0.09282692079560283,0.13793647662260802,0.08531157270029674,0.06134934652066407,0.05781328007988018,0.19634536983110076,0.17773319959879638
8440000000,8459999999,874072,47314,0.0541305521741916,0.09293460011456338,0.13918329484674444,0.08611703648318783,0.06116368486017905,0.05680918448139351,0.1962704977506893,0.17670208579299487
8460000000,8479999999,874747,47196,0.0539538860950652,0.09293196299291816,0.13844473135365976,0.08594586328184738,0.06275272051416654,0.05763194035707279,0.19846153846153847,0.18575912122400942
8480000000,8499999999,875127,47122,0.053845898938096985,0.09141967523253981,0.13935966143927858,0.08574435661583327,0.06266793670652128,0.05710272082018927,0.1976482543369384,0.18056648308418569
8500000000,8519999999,874817,46994,0.053718663446183604,0.09234985700667302,0.1364793381855785,0.08620746162670016,0.06166711703383443,0.059268755701289415,0.19854267368876705,0.17490196078431372
8520000000,8539999999,874697,47734,0.054572040375124184,0.09126332654231857,0.13540250270962656,0.08746674840447076,0.061042465558869476,0.05748947759346373,0.2011068784589952,0.18245888801879404
8540000000,8559999999,874967,47240,0.05399060764577407,0.09066118642058255,0.13934572225850503,0.0877034160813228,0.06299926349781881,0.05624224373293621,0.1915201504956226,0.17870722433460076
8560000000,8579999999,874280,47193,0.053979274374342315,0.0912298087404618,0.13428355597964375,0.0876400315070891,0.06179958809743626,0.05937476941240131,0.19956156375593717,0.1726844583987441
8580000000,8599999999,874722,47540,0.05434869592853501,0.09330556382029158,0.13676549118886097,0.0863558615850182,0.062007832270651604,0.057000391083300746,0.20161756210283074,0.18695739955582474
8600000000,8619999999,873996,47224,0.05403228390061282,0.09031309599491417,0.1378961162735287,0.0860353761724643,0.06169040291991698,0.059338160788868846,0.19577219235798343,0.17345132743362832
8620000000,8639999999,874205,47418,0.0542412820791462,0.0902814973516634,0.1352166541812877,0.08743378297198405,0.0626045195317525,0.05667598998969527,0.19870689655172413,0.17689320388349514
8640000000,8659999999,873836,47424,0.054271053149561245,0.0898903195040534,0.14129595533646136,0.08847196759284671,0.06112667643252315,0.057077344115979194,0.20276896452264206,0.16832649873071664
8660000000,8679999999,873485,47423,0.05429171651488005,0.08961663882923726,0.13956361462588424,0.08754791370058045,0.06271157511449947,0.056811149342772975,0.19881133579763716,0.1794319294809011
8680000000,8699999999,874243,47406,0.05422519825723512,0.09180749085878051,0.1397400644893276,0.08739477424292118,0.06070505354657273,0.05505441709971566,0.20657482323784532,0.1830595685731249
8700000000,8719999999,873944,47406,0.05424375017163571,0.09044426317569584,0.13850936596570432,0.08628924479109612,0.060076887066800956,0.05683305752463754,0.19876856211517566,0.18405275779376498
8720000000,8739999999,873752,47517,0.054382708136862634,0.0943164240669496,0.13678869876641464,0.0869527001043784,0.061460942837622407,0.057087340433381706,0.2062728773415632,0.17572815533980582
8740000000,8759999999,873021,47176,0.054037646288004525,0.09152779163756113,0.13833233353329333,0.08563123918178948,0.061539778319852786,0.0549507645108615,0.19962912773696598,0.1778768233387358
8760000000,8779999999,873111,47576,0.0544902080033352,0.09148906477401862,0.13847628174413032,0.08479266705314856,0.06068376068376068,0.05872253601731817,0.19315866084425037,0.1699230313795145
8780000000,8799999999,873954,47002,0.053780862608329504,0.09220333635682454,0.1381843519808879,0.08700378850271784,0.05977337110481586,0.055808543285650644,0.20293327524867494,0.175646339056641
8800000000,8819999999,873359,47018,0.0538358223823193,0.093431640702422,0.13736047016132213,0.0866721626820555,0.06093342406714302,0.05840058694057227,0.20473311707460926,0.18933280850226333
8820000000,8839999999,873603,47408,0.054267212910212075,0.09023196846338226,0.13799389688106845,0.08706268820147824,0.06139952933170773,0.05585639047548401,0.19847217169879958,0.17926565874730022
8840000000,8859999999,873443,47079,0.0539004834889054,0.09103459156707293,0.13488271068635968,0.08700511730349883,0.06095697742492825,0.05591207494283396,0.19902144193409124,0.17332813413920842
8860000000,8879999999,872737,47056,0.053917732375274564,0.09162042396902072,0.135839709143211,0.08602350165996855,0.06107258372056892,0.05578318605914005,0.19592727272727273,0.16937041328698338
8880000000,8899999999,872991,47297,0.05417810721989116,0.09125535629265195,0.13721812013570145,0.08461656744942117,0.05993056047615673,0.056186712768584834,0.20250144592249855,0.1798504525777253
8900000000,8919999999,872272,47110,0.054008382706311794,0.09253630530226276,0.13572889974773056,0.08564763874829454,0.0623220589910033,0.05484134651110946,0.1993372235429724,0.1755771567436209
8920000000,8939999999,873191,47152,0.053999640399408605,0.09523903947968511,0.1385965608990906,0.08651008699277071,0.060410047444683486,0.05660470512725567,0.19555587829496768,0.17818468202402046
8940000000,8959999999,873001,46957,0.05378802544326983,0.0922216026764378,0.13818102369555285,0.08778920025535475,0.06258866254326732,0.056465035399329275,0.1962302746931619,0.18336297174471447
8960000000,8979999999,872670,47130,0.05400666918766544,0.09174606358439474,0.13914764322552273,0.08643898585863019,0.06064952215958308,0.05884991030496312,0.19591251344567945,0.1810962618632578
8980000000,8999999999,872471,46626,0.05344131782030578,0.0904188886465912,0.13645297702952214,0.08649061110742486,0.06055360846863601,0.05513871063283641,0.19471617279543021,0.17252208047105005
9000000000,9019999999,873113,47184,0.054041114953047316,0.09221575906771753,0.137672685469645,0.08604154107524524,0.06243786040962418,0.05729863692688972,0.19470236809904268,0.18114904927417705
9020000000,9039999999,872468,46648,0.0534667174039621,0.0909577314071696,0.1374440576827449,0.08647982210871623,0.06184420620437956,0.05662240213259614,0.19902073732718895,0.18167641325536063
9040000000,9059999999,872032,47187,0.054111546365271,0.09242685716579042,0.13636000638875578,0.08471428727483259,0.06090026478375993,0.055174286560679374,0.20065573770491804,0.1828308046859996
9060000000,9079999999,872243,47263,0.05418558819044693,0.09242243436754177,0.13704505291583108,0.08659580555005392,0.06146399965734355,0.05771043103020684,0.19824945295404814,0.18127608825283245
9080000000,9099999999,872577,47063,0.053935641209887496,0.09226089895234876,0.13775000998043835,0.0876979293544458,0.06225863911649448,0.05715767122611229,0.19828588030214991,0.1821011673151751
9100000000,9119999999,872102,47270,0.054202375410215775,0.09105542417678504,0.13422232805492718,0.08630522309856048,0.060173315190145384,0.05758033745447338,0.19292812905084258,0.18434542586750788
9120000000,9139999999,871783,46830,0.05371749621178665,0.09087459306157503,0.1385799146832516,0.08571962493541899,0.06038417243683619,0.05748359571866969,0.19714703730797367,0.18438345574023965
9140000000,9159999999,871353,47090,0.05404239154510285,0.09070571080438647,0.13505741387918122,0.08567717220197928,0.06191233701673153,0.05591133004926108,0.1993294949347715,0.18746361342907045
9160000000,9179999999,871688,47163,0.054105367975697725,0.09291363745306383,0.1396057347670251,0.08735006173928382,0.06126434323996864,0.057930966420764354,0.1953586805808947,0.1857676430115982
9180000000,9199999999,870608,46908,0.05387958759855182,0.09110144117529642,0.1346479434319291,0.08553397735212892,0.06061516452074392,0.05605039122090448,0.19788803703167945,0.18032151849699787
9200000000,9219999999,872377,46618,0.053437905859507986,0.08981439023903985,0.1391026919242273,0.08726581053742634,0.06166839069872894,0.05809696939512414,0.19900101346460114,0.1831969666733187
9220000000,9239999999,872324,47002,0.05388135600992292,0.09266869156095528,0.13698793504402615,0.08624234494739041,0.06095465326005141,0.05607200098631488,0.20018947675265997,0.1712275215011728
9240000000,9259999999,871526,47242,0.054206070731108426,0.0900077954786224,0.13559016294871024,0.08704127935151328,0.06126267676046279,0.05868049524849267,0.1967498549042368,0.1838018478474543
9260000000,9279999999,872338,46741,0.05358129532360163,0.09048613182224874,0.13791455985985587,0.08614322767837516,0.06252572710110574,0.05781600414027651,0.1954449537946591,0.18127528414563668
9280000000,9299999999,871682,47362,0.05433403465942855,0.09479524227668236,0.13879665559867185,0.0851445290157948,0.059867753959526426,0.056705759837345965,0.2014790110925832,0.16981132075471697
9300000000,9319999999,871233,46630,0.05352184777206557,0.0913851688986608,0.13642711783248873,0.08686076729947584,0.06102838595791931,0.05555555555555555,0.19992748368382887,0.17658849468831428
9320000000,9339999999,871095,46922,0.05386553705393786,0.08953097169998021,0.13714308502153452,0.08570861715495007,0.06335503484670318,0.05584987869485567,0.201490932549638,0.19041122588189438
9340000000,9359999999,870737,46588,0.05350410054930478,0.09084539467099073,0.13740625062168021,0.08688663561999758,0.06151645207439199,0.058468241002029804,0.1925470385826195,0.18162434580345027
9360000000,9379999999,870626,46942,0.053917526010020374,0.09175468074891983,0.13697010978443785,0.08628948588331384,0.060225433608799644,0.056488625369024284,0.1930615164520744,0.17552876062462938
9380000000,9399999999,871495,46649,0.05352755896476744,0.09127340151922962,0.1396325563805012,0.08588046442079339,0.06033486061747955,0.05602296347619519,0.19205681982896072,0.17415839657520918
9400000000,9419999999,871158,47019,0.05397298767846935,0.09074384787472035,0.13506679674278774,0.08573888661978828,0.060827598023817,0.057805886406142336,0.20045127010699468,0.17830374753451678
9420000000,9439999999,870951,47397,0.05441982384772507,0.0909380791996333,0.13638815092982842,0.08775454196168835,0.061393489434608796,0.05602310641900304,0.20500220038139944,0.18351910828025478
9440000000,9459999999,870218,46802,0.0537819259082207,0.09216057376232692,0.13859137948357278,0.08635994111572518,0.0608992682369083,0.056084734831572156,0.1899092558983666,0.17128309572301426
9460000000,9479999999,870571,46668,0.053606196392942104,0.08999581414817916,0.13546477915741906,0.08535846145368381,0.06106555629769636,0.05659536541889483,0.19193536647499818,0.17717660506763194
